Dirección,Territorio (1 al 7),Coordenadas (click derecho en maps),Nombre,Categoría,Icono (JPG o PNG),Foto (Si aplica)**,Descripción
Varas Mena con Av. Las Industrias ,7,"-33.51169392198508, -70.62531809119518",Punto de Reciclaje,Medioambiente ,0041 ASEO Y RECICLAJE.png,,"Puntos de Acopio, Reciclajes "
Departamental con Vecinal ,7,"-33.509803869700605, -70.6230638114182",Punto de Reciclaje,Medioambiente ,0041 ASEO Y RECICLAJE.png,,"Puntos de Acopio, Reciclajes "
Brasilia con Varas Mena ,7,"-33.510854604849094, -70.617067041592",Punto de Reciclaje,Medioambiente ,0041 ASEO Y RECICLAJE.png,,"Puntos de Acopio, Reciclajes "
Francia con Carmen Mena ,7,"-33.50946914843118, -70.61973023764342",Punto de Reciclaje,Medioambiente ,0041 ASEO Y RECICLAJE.png,,"Puntos de Acopio, Reciclajes "
Av. Lo Ovalle con Vecinal ,7,"-33.51417156573103, -70.61984116255358",Punto de Reciclaje,Medioambiente ,0041 ASEO Y RECICLAJE.png,,"Puntos de Acopio, Reciclajes "
Catruman  275,7,"-33.51088192556304, -70.6238983670161",CECOSF,Salud,0018 CECOSF.png,,Centro Comunitario de Salud Familiar
Angol 39 ,7,"-33.50983191190155, -70.61534624439122",Deporte ,TALLERES DEPORTIVOS ,04 BAILE ENTRETENIDO.png,,Baile Entretenido Adulto Funcional 
Av. Las Industrias 5760 (10° Compañia de Bomberos),7,"-33.509860981820005, -70.6252538102619",Deporte ,TALLERES DEPORTIVOS ,00146_TALLERES_MULTIDEPORTIVOS.png,,Entrenamiento Funcional en la 10° Compañia de Bomberos
Coñimo 286 ,7,"-33.51048064216135, -70.62406197181124",Deporte ,TALLERES DEPORTIVOS ,0010 YOGA.png,CentroCulturalSanJoaquin.jpg,Yoga se Realizo Centro Cultural de San Joaquín 
Av. Las Industrias con Melinka ,7,"-33.515065551825, -70.6246418448536",Deporte ,TALLERES DEPORTIVOS ,00133_BOXEO.png,,Boxeo Niñez 
Vecinal 5760,7,"-33.509625024197895, -70.62308371147851",Deporte ,TALLERES DEPORTIVOS ,04 BAILE ENTRETENIDO.png,,Baile Entretenido Adulto Mayor y Baile Entretenido para Todo Público
"Melinka 262, ",7,"-33.51493164071099, -70.62381992576454",Deporte ,TALLERES DEPORTIVOS ,05 FUTBOL.png ,,Futbolito Niñez Multicancha Melinka 
Naciones Unidas con Av. Estadio ,7,"-33.51196712924068, -70.61389770756207",Deporte ,TALLERES DEPORTIVOS ,02 ZUMBA.png,,Zumba en Plaza Elige Vivir Sano 
Francia con Carmen Mena ,7,"-33.50946914843118, -70.61973023764342",Deporte ,TALLERES DEPORTIVOS ,00146_TALLERES_MULTIDEPORTIVOS.png,,Entrenamiento Funcional Plaza Francia 
Frente a Coñimo 286 (Plaza Ignacio Carrera Pinto),7,"-33.5100286366274, -70.62422769282003",TERMINADOS 2024,Desarrollo Urbano ,0017 PROYECTOS EJECUTADOS.png,,"Mejoramiento de Zonas Deportivas, Instalación de Circuitos de Calistenia y Circuitos Inclusivos con Ruta Accesible  (SUBDERE-PMU) "
Varas Mena 265 (Complejo Deportivo San Joaquín Oriente),7,"-33.510755251278056, -70.62220196264641",TERMINADOS 2024,Desarrollo Urbano ,0017 PROYECTOS EJECUTADOS.png,,Mejoramiento de Muro Acústico Complejo Deportivo San Joaquín Oriente  
Plaza Quelhuenco ,7,"-33.5098476695049, -70.61926260079512",TERMINADOS 2024,Desarrollo Urbano ,0017 PROYECTOS EJECUTADOS.png,,Mejoramiento de Pista de Patinaje Villa Quelhuenco 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0066 TALLER DE TEATRO.png,CentroCulturalSanJoaquin.jpg,Teatro 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0055 DANZA FOLKLORICA.png,CentroCulturalSanJoaquin.jpg,Danza 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0060 TALLER CULTURA.png,CentroCulturalSanJoaquin.jpg,Música 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0060 TALLER CULTURA.png,CentroCulturalSanJoaquin.jpg,Diversidad Cultural y Folklor 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,Pendiente de Creación ,CentroCulturalSanJoaquin.jpg,Instalaciones Arte y Visitas 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,00207_CINE_CULTURA.png,CentroCulturalSanJoaquin.jpg,Cine Infantil 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,00207_CINE_CULTURA.png,CentroCulturalSanJoaquin.jpg,Cine 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0039 FESTIVAL CULTURAL.png,CentroCulturalSanJoaquin.jpg,Actividades Organizaciones Comunal 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0039 FESTIVAL CULTURAL.png,CentroCulturalSanJoaquin.jpg,Festival de las Artes 2024
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,00208_CIRCO_HUMOR.png,CentroCulturalSanJoaquin.jpg,Circo Humor 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,00160_CHARLA_INFORMATIVA.png,CentroCulturalSanJoaquin.jpg,Literatura y Charla Marcelo Lagos 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0039 FESTIVAL CULTURAL.png,CentroCulturalSanJoaquin.jpg,Inauguración Expo Palestro 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Teatro Municipal,Cultura,0067 FESTIVAL MMULTICULTURAL.png,CentroCulturalSanJoaquin.jpg,Ceremonias: We Tripantu_ Canelo y Cierres de Talleres 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Diversidad y No Discriminación ,Cultura,0033 TALLER DE DIVERSIDAD GENERO Y NO DESCRIMINACION.png,CentroCulturalSanJoaquin.jpg,"Obra de Teatro ""Lento"" para Niños y Niñas, Día de la no Discriminación "
Metro Pedrero ,7,"-33.50780336697702, -70.61266382455062",Actividades Itinerantes y en el Territorio ,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Intervenciones Mes de la Danza 
Av. Las Industrias con Varas Mena  (Bandejon) ,7,"-33.511775498820946, -70.62504474714736",Actividades Itinerantes y en el Territorio ,Cultura,0049 ACTIVIDADES ITINERANTES.png,,visita a Chemamul 
Frente a Coñimo 286 (Plaza Ignacio Carrera Pinto),7,"-33.5100286366274, -70.62422769282003",Actividades Itinerantes y en el Territorio ,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Pachakuna (Chile) Teatro 
Naciones Unidas 155,7,"-33.51303223665742, -70.61838475838609",Actividades Itinerantes y en el Territorio ,Cultura,00192_TALLER_TEJIDO_ARTESANAL.png,,Arpillera en Tela 
Parque Estadio ,7,"-33.51054326698364, -70.61386622184045",Actividades Itinerantes y en el Territorio ,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Teatro Itinerante Barrios: Brigada Clown 
"Coñimo 286, Butamanga (Teatro Municipal San Joaquín)",7,"-33.510573990184035, -70.62357855897412",Talleres en Centro Cultural ,Cultura,0060 TALLER CULTURA.png,,#¿NOMBRE?
Carmen Mena con Vecinal ,7,"-33.50980172860666, -70.62325592067438",Fiestas y Celebración ,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Se Realiza Chilenera
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Fiestas y Celebración ,Cultura,0049 ACTIVIDADES ITINERANTES.png,,Feria Costumbrista
Catruman (Casa del Adulto Mayor Sur),7,"-33.51086870621777, -70.62384448142815",Actividades Comunitarias DIDECO ,Social y Comunitario ,0031 TALLER ADULTO MAYOR.png,,"Taller Personas Mayores: Manualidades, Arpillera, Yoga, Cosmetica Natural, Mente Activa 1, Danzas Latinamericanas, Gimnasia A y B, Chi Kung, Bordado Mexicano, Alfabetización Digital, Teatro, Salud Integrativa"
"Pinar del Rio 42, JJVV Rosa Ester",7,"-33.50937809736099, -70.61519234873589",Actividades Comunitarias DIDECO ,Social y Comunitario ,0032 TALLER PUEBLOS ORIGINARIOS.png,,Taller Pueblos Originarios: Llankatu III 
Coñimo 286 (Teatro Municipal San Joaquín),7,"-33.51048064216135, -70.62406197181124",Actividades Comunitarias DIDECO ,Social y Comunitario ,PENDIENTE DE CREACION,,"Exposición de la Obra ""Ser Extranjero en Chile"""
Plaza Quelhuenco,7,"-33.5096753154574, -70.61924214688135","ÁREA PARTICIPACIÓN, PROMOCIÓN Y PREVENCIÓN",Social y Comunitario ,0038 VACACIONES EN TU PLAZA.png,,"Vacaciones en tu plaza, Plaza Quelhuenco, 110 asistentes"
Varas Mena 271,7,"-33.51114371864473, -70.62300207386328","ÁREA PARTICIPACIÓN, PROMOCIÓN Y PREVENCIÓN",Social y Comunitario ,0092 ACTIVIDADES NINEZ Y JUVENTUD.png,," Celebración mes de las niñeces y juventud Junta de vecinos Nueva Esperanza.
"
Varas Mena 271,7,"-33.51114371864473, -70.62300207386328","ÁREA PARTICIPACIÓN, PROMOCIÓN Y PREVENCIÓN",Social y Comunitario ,00209_TALLER_ORFEBRERIA.png,,"Taller orfebrería, JJVV Nueva Esperanza "
CARMEN MENA & VECINAL,7,"-33.5096225802529, -70.6231957468814","ÁREA PARTICIPACIÓN, PROMOCIÓN Y PREVENCIÓN",Social y Comunitario ,00138_ACTIVIDADES_DE_EMERGENCIA_DGRD.png,,"Asistencia área de prevención, Feria Industria localizada en Vecinal y Carmen Mena"
pto Octay 5640,7,"-33.50850488728729, -70.62137189106322","ÁREA PARTICIPACIÓN, PROMOCIÓN Y PREVENCIÓN",Social y Comunitario ,0033 TALLER DE DIVERSIDAD GENERO Y NO DISCRIMINACION.png,,"Detección respuesta y referenciación ante situaciones de género, JJVV Villa Cooperativa San Miguel
"
CARMEN MENA 270,7,"-33.50938426919159, -70.62384311804499",OFICINA DE LA DISCAPACIDAD E INCLUSIÓN/AYUDA SOCIAL ,Social y Comunitario ,00173_ACTIVIDADES_OF_DISCAPACIDAD_INCLUSION.png,,Operativo Dental: fundación deportista por un sueño (15 NNA): Centro Comunita sur Carmen Mena 270
CARMEN MENA 270,7,"-33.50938426919159, -70.62384311804499",PROGRAMA FORTALECIMIENTO MUNICIPAL: CHILE CRECE MAS Y BENEFICIOS SOCIALES,Social y Comunitario ,00210_CAPACITACION_DIDESO.png,,"Capacitaciones de sensibilización a la Dirección de Desarrollo Social, Centro comunitario Carmen Mena. 3 encuentros."
CESCOSF COÑIMO,7,"-33.51086299188857, -70.62388888920862",PROGRAMA FORTALECIMIENTO MUNICIPAL: CHILE CRECE MAS Y BENEFICIOS SOCIALES,Social y Comunitario ,00206_ACTIVIDAD_CHILE_CRECE_MAS.png,,Entrega de material educativo y de estimulación a usuarios con niños en control sano
"CONDOMINO SOCIAL "" SUEÑO DE TODOS""",7,"-33.509785015984065, -70.62242143396284",ADMINISTRADORA DE CONDOMINIOS SOCIALES,Social y Comunitario ,00211_BENEFICIOS_DIDESO.png,,Jornada de cine celebración día de la infancia. Condominio Sueño de Todos.
"CONDOMINO SOCIAL "" SUEÑO DE TODOS""",7,"-33.509785015984065, -70.62242143396284",ADMINISTRADORA DE CONDOMINIOS SOCIALES,Social y Comunitario ,00211_BENEFICIOS_DIDESO.png,,Entrega de pintura para espacios comunes. Condominio Sueño de Todos.
"CONDOMINO SOCIAL "" SUEÑO DE TODOS""",7,"-33.509785015984065, -70.62242143396284",ADMINISTRADORA DE CONDOMINIOS SOCIALES,Social y Comunitario ,00211_BENEFICIOS_DIDESO.png,,Entrega de flyers y afiches sobre ley de copropiedad.
"CONDOMINO SOCIAL "" SUEÑO DE TODOS""",7,"-33.509785015984065, -70.62242143396284",ADMINISTRADORA DE CONDOMINIOS SOCIALES,Social y Comunitario ,00211_BENEFICIOS_DIDESO.png,,. Jornada de celebración de Navidad.
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",MEJORAMIENTO INFRAESTRUCTURA DE CENTROS DE SERVICIOS MUNICIPALES,PROYECTO EJECUTADO,0017 PROYECTOS EJECUTADOS.png,,Saneamiento Sanitario Centro Comunitario Espacio Mujer
VARAS MENA 217,7,"-33.51109791854534, -70.6217517487357",PROYECTO EN ELABORACION,MEJORAMIENTO INFRAESTRUCTURA DE CENTROS DE SERVICIOS MUNICIPALES,00169_PROYECTO_EN_ELABORACION.png,,Saneamiento Sanitario Nueva Esperanza
aNGOL 39,7,"-33.50955226957357, -70.61535663339053",PROYECTO EN ELABORACION,MEJORAMIENTO INFRAESTRUCTURA DE CENTROS DE SERVICIOS MUNICIPALES,00169_PROYECTO_EN_ELABORACION.png,,Saneamiento Sanitario Sede Social JJVV Villa La Araucanía 
Haydn 5729,7,"-33.50981054659346, -70.620836111719",OPERATIVOS OMIL EN TERRENO 2024,OMIL,0035 FERIA OMIL.png,,"Promoción de los servicios de la Oficina de Empleabilidad OMIL en el territorio para difundir las vacantes laborales,"
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",OPERATIVOS OMIL EN TERRENO 2024,OMIL,0035 FERIA OMIL.png,,"Promoción de los servicios de la Oficina de Empleabilidad OMIL en el territorio para difundir las vacantes laborales,"
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",CAPACITACIÓN OTEC 2024,OTEC,0046 CAPACITACION OTEC.png,,"Capacitaciones tendientes a proporcionar herramientas, habilidades y conocimientos que permitan acceder a un empleo formal e informal, dependiente o independiente"
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",ACTIVIDADES MUJERES TERRITORIO 7,MUJER  ,00192_TALLER_TEJIDO_ARTESANAL.png,,Actividad de Taller y picnic mujeres bordando
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",TALLERES DE MUJERES TERRITORIO 7  ESPACIO MUJER,Mujer y Equidad de Genero ,0091 TALLERES PARA LAS MUJERES.png,,Curso Maquillaje básico
 Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",ACTIVIDADES MUJERES TERRITORIO 7,MUJER  ,0042 CONMEMORACION MES DE LAS MUJERES.png,,Aniversario Espacio Mujeres: Explanada espacio Mujeres
Puerto Octay 5640,7,"-33.508501412556846, -70.6212756817769",ACTIVIDADES MUJERES TERRITORIO 7,Mujer y Equidad de Genero ,00156_CONVERSATORIO_MUJERES.png,,"Participación Comunitaria y liderazgo con perspectiva de género, JJVV V Coopera. San Miguel"
plaza Coñimo,7,"-33.50996078070735, -70.62423434688135",ACTIVIDADES MUJERES TERRITORIO 7,MUJER,00112 ESCULTURA MUJERES.png,,"Encuentro con organización red mujeres, inauguración escultura; plaza Coñimo"
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",ACTIVIDADES MUJERES TERRITORIO 7,MUJER,0014 ESPACIO MUJERES.png,,Inauguración proyecto Lavanderia comunitaria.
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",ACTIVIDADES MUJERES TERRITORIO 7,MUJER,00155_CAMINATA_MUJERES.png,,"Caminata mujeres, espacio mujeres."
Coñimo 286,7,"-33.51027387594842, -70.62400904131805",ACTIVIDADES MUJERES TERRITORIO 7,MUJER,00156_CONVERSATORIO_MUJERES.png,,"Conversatorio Mujer y trabajo, Teatro Municipal"
plaza Coñimo,7,"-33.50996078070735, -70.62423434688135",ACTIVIDADES MUJERES TERRITORIO 7,MUJER,0014 ESPACIO MUJERES.png,,"Jornada de salud integral, espacio mujeres , plaza Coñimo."
Coñimo 286,7,"-33.510421590258616, -70.62381857571765",TALLERES DE MUJERES TERRITORIO 7  ESPACIO MUJER,MUJER,0091 TALLERES PARA LAS MUJERES.png,,"Certificaciones de talleres: de verano, de organiz 1er sem, taller convenio AIEP esmaltado permanente: "
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",TALLERES DE MUJERES TERRITORIO 7  ESPACIO MUJER,MUJER,0091 TALLERES PARA LAS MUJERES.png,,"Certificacion de talleres de espacio Mujeres : Crochet-amigurumi; elaboración de tortas; Masoterapia; Pastillaje; taller de palillos; danza Árabe; Crochet, Yoga; Tapicería y restauracion muebles; Macramé; Arpillera; Elaboración jabones; Pastillaje ; taller cosmética natural; Masoterapia; Salsa ; Bachata 24 hrs; Zumba; Masaje drenaje linfático Brasileño; huerto; alambrismo; Lideresas; convenio DUOC mecánica; convenio Corfo UCSH mujer emprende.
"
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",ACTIVIDADES MUJERES TERRITORIO 7,MUJER,0014 ESPACIO MUJERES.png,,Jornada de hermoseo espacio Mujeres.
Carmen Mena 230,7,"-33.509513225735255, -70.62361206222685",ACTIVIDADES MUJERES TERRITORIO 8,MUJER,0014 ESPACIO MUJERES.png,,"Trayectoria de Mamás,"
Naciones Unidas 171,7,"-33.513233818510166, -70.61902264730936",OPERATIVO SOCIAL,Social y Comunitario ,00107 OPERATIVOS SOCIALES.png,,"Operativo Social/  26-MAR JJVV Villa Conhabit Naciones Unidas 171
"
Francia & Carmen Mena,7,"-33.50946923212762, -70.6197371699706",OPERATIVO SOCIAL,Social y Comunitario ,00107 OPERATIVOS SOCIALES.png,,"Operativo Social/  11-abr JJVV Quelhuenco Plaza Quelhuenco, Carmen Mena/Francia"
Plaza Haydn,7,"-33.509549860803084, -70.62119916037237",OPERATIVO SOCIAL,Social y Comunitario ,00107 OPERATIVOS SOCIALES.png,,Operativo Social/  28-may JJVV Villa Coop. S Miguel Plaza Haydn esquina C Mena
Estadio 5922,7,"-33.51019569995295, -70.61311264688135",OPERATIVO SOCIAL,Social y Comunitario ,00107 OPERATIVOS SOCIALES.png,,"Operativo Social/  23-jul JJVV Villa Iberia Fte. a Av. Estadio 5922
"
Angol 38,7,"-33.50974244360292, -70.61516760455409",OPERATIVO SOCIAL,Social y Comunitario ,00107 OPERATIVOS SOCIALES.png,,"Operativo Social/  19-Nov JJVV Villa La Araucanía Angol 38
"
Melinka & Pasaje Quellón,7,"-33.515204145608244, -70.62414056898969",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,, 05-abr OPERATIVOS DE ATENCION MASCOTAS (GATOS) JUNTA DE VECINOS VILLA BRASIL N°1 MELINKA ESQUINA PASAJE QUELLON
ANGOL #39,7,"-33.50957010196314, -70.61536738466664",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,17-abr OPERATIVOS DE ATENCION MASCOTAS (GATOS) JUNTA DE VECINOS VILLA ARAUCANIA
PINAR DEL RIO 42,7,"-33.50937809736099, -70.61519234873589",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,5/10/2025 OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS ROSA ESTER
Estadio & Naciones Unidas,7,"-33.51197162970945, -70.61419166408113",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,5/15/2025 OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS NACIONES UNIDAS
PUYAN & PALIHUE,7,"-33.50852958577676, -70.62482994233972",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,5/29/2025 OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS JOAQUIN EDWARDS BELLO
PLAZA QUELHUENCO,7,"-33.50964847858121, -70.61928506222675",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,6/5/2025 OPERATIVOS DE ATENCION MASCOTAS (GATOS)  JUNTA DE VECINOS VILLA QUELHUENCO
Pto Varas 5840,7,"-33.51087934548307, -70.6196163892086",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,6/12/2025 OPERATIVOS DE ATENCION MASCOTAS (GATOS)  JUNTA DE VECINOS LOS LAGOS
VARAS MENA #211,7,"-33.51115165502209, -70.62158557757202",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,6/26/2025 OPERATIVOS DE ATENCION MASCOTAS (GATOS)  JUNTA DE VECINOS JOAQUIN EDWARDS BELLO SUR
VARAS MENA #217,7,"-33.511124754972, -70.62160154502682",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,7/2/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS NUEVA ESPERANZA
ESTADIO 5902,7,"-33.509973571888715, -70.61355533524483",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,7/9/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS VILLA IBERIA
CARMEN MENA 270,7,"-33.50938426919159, -70.62384311804499",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,7/31/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) CENTRO COMUNITARIO SUR
Plaza Haydn,7,"-33.509505132606606, -70.62126353339048",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,21-ago  OPERATIVOS DE ATENCION MASCOTAS (GATOS)  JUNTA DE VECINOS COOPERATIVA SAN MIGUEL
NACIONES UNIDAS 171,7,"-33.51312647547305, -70.61914066408104",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,29-ago OPERATIVOS DE ATENCION MASCOTAS (GATOS)  JUNTA DE VECINOS VILLA CONHABIT
Pto Varas 5840,7,"-33.51088823209916, -70.61973442884796",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,04-sept  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS LOS LAGOS
ANGOL #39,7,"-33.50957010196314, -70.61536738466664",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,25-sept  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS VILLA ARAUCANIA
PLAZA QUELHUENCO,7,"-33.50964847858121, -70.61928506222675",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,10/4/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS VILLA QUELHUENCO
VARAS MENA #211,7,"-33.51115165502209, -70.62158557757202",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,10/11/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS JOAQUIN EDWARDS BELLO SUR
Plaza Haydn,7,"-33.509505132606606, -70.62126353339048",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,10/15/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS COOPERATIVA SAN MIGUEL
MELINKA ESQUINA PASAJE QUELLON,7,"-33.515204145608244, -70.62414056898969",OPERATIVO VETERINARIO,ANIMALES ,00103 OPERATIVO VETERINARIO.png,,10/22/2025  OPERATIVOS DE ATENCION MASCOTAS (PERROS) JUNTA DE VECINOS VILLA BRASIL N°1
